Ano_Solicitud,ID_SGI,Zona,HUB,Comuna,Clave,Cuadrantes,Cantidad_N,Fecha_Solicitud,Year,Mes,W_Solicitud,OBS_Solicitud,Tipo_Solucion,Clientes_Afectados,Estado_Ejecucion,Sol2,Fecha_Cancelado,Tipo_de_Red,Estado_Design_Simplificado,Fecha_Design,Asignacion_Energía,Obras_Complementarias,Estado_Asignación_Energía,Estado_Ejecucion_2,Fecha_Ejecucion,Year_Ejecucion,MES_Ejecucion,Semana_Ejecucion,EPS,Fecha_Comunicacion_EPS,Responsable,Motivo,KPI_DESIGN,KPI_EJECUCION,Estado_CaPO,Fecha_Estado,Observaciones_CaPO,Horas_95,Horas_90,Zona_Roja,Clase_Zona_Roja,Mes_Sol,Mes_Ejecucion_2,Year_2022
2021,552099,CENTRO,VINA,VALP,VALP269,Q1,4N,12-Nov-21,2021,noviembre,W 45,,GO 85,59,Ejecutado,,85MHZ FDPA,Diseñado,15-Nov-21,,,,Ejecutado,23-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,REALIZADO,24-Nov-21,,0,0,,,11,11,2021,
2021,552111,METRO PONIENTE,MAIP,PHUR,PHUR14,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,472,Ejecutado,,Segmentación FDPA 2X2,Diseñado,16-Nov-21,,,,Ejecutado,24-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552107,CENTRO,VINA,VINA,VINA171,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,325,Ejecutado,,Segmentación FDPA 2X2,Diseñado,16-Nov-21,,,,Ejecutado,24-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552109,CENTRO,VINA,CCON,CCON228,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,258,Ejecutado,,Segmentación FDPA 2X2,Diseñado,16-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552108,METRO PONIENTE,MAIP,ECEN,ECEN12,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,217,Ejecutado,,Segmentación FDPA 2X2,Diseñado,15-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,ECEN012-01,3,11,11,2021,
2021,552105,METRO SUR ORIENTE,LFLO,PALT,PALT108,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,251,Ejecutado,,Segmentación FDPA 2X2,Diseñado,15-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552104,NORTE,ANTO,ANTO,ANTO5,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación,422,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,17-Nov-21,,,,Ejecutado,26-Nov-21,2021,noviembre,W 47,TELQWAY,12-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552100,NORTE,IQUI,IQUI,IQUI86,Q2,,12-Nov-21,2021,noviembre,W 45,,GO 85,96,Ejecutado,,85MHZ HFC 2Q,Diseñado,17-Nov-21,,,,Ejecutado,30-Nov-21,2021,noviembre,W 48,TELQWAY,12-Nov-21,,,1,3,REALIZADO,2-Dec-21,,0,0,,,11,11,2021,
2021,552106,CENTRO,LAND,SFEL,SFEL26,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación FD,216,Ejecutado,,Segmentación FDPA 2X2,Diseñado,17-Nov-21,,,,Ejecutado,30-Nov-21,2021,noviembre,W 48,TELQWAY,12-Nov-21,,,1,3,,,,0,0,,,11,11,2021,
2021,552098,NORTE,CALA,CALA,CALA39,Q1,3N,12-Nov-21,2021,noviembre,W 45,,GO 85,310,Ejecutado,,85MHZ FDPA,Diseñado,16-Nov-21,,,,Ejecutado,01-Dec-21,2021,diciembre,W 48,TELQWAY,12-Nov-21,,,1,3,REALIZADO,3-Dec-21,,0,1,CALA039-01,2,11,12,2021,
2021,552112,NORTE,IQUI,AHOS,AHOS20,Q3,,12-Nov-21,2021,noviembre,W 45,,Split node,253,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,15-Nov-21,,,,Ejecutado,01-Dec-21,2021,diciembre,W 48,TELQWAY,12-Nov-21,,,1,3,,,,0,0,AHOS020-01,1,11,12,2021,
2021,552103,NORTE,COPI,COPI,COPI77,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación,123,Ejecutado,,SEGMENTACION HFC x2,Diseñado,16-Nov-21,,,,Ejecutado,02-Dec-21,2021,diciembre,W 48,TELQWAY,12-Nov-21,,,1,3,,,,0,0,,,11,12,2021,
2021,552102,SUR,OSOR,OSOR,OSOR8,Q1,,12-Nov-21,2021,noviembre,W 45,,Segmentación,106,Ejecutado,,SEGMENTACION HFC x2,Diseñado,15-Nov-21,,,,Ejecutado,10-Dec-21,2021,diciembre,W 49,TELQWAY,12-Nov-21,,,1,4,,,,0,0,,,11,12,2021,
2022,552772,NORTE,ANTO,ANTO,ANTO30,Q1,,20-Jan-22,2022,enero,W 3,2°Q,GO 85,3,Ejecutado,,85MHZ HFC 2Q,Diseñado,24-Jan-22,,,,Ejecutado,28-Jan-22,2022,enero,W 4,TELQWAY,21-Jan-22,,,1,2,REALIZADO,1-Feb-22,,0,1,ANTO030-03,3,1,1,2022,
2021,552051,METRO ORIENTE,INDE,PROV,PROV18,Q4,,5-Nov-21,2021,noviembre,W 44,2°Q,GO 85,219,Ejecutado,,85MHZ HFC 2Q,Diseñado,9-Nov-21,,,,Ejecutado,08-Nov-21,2021,noviembre,W 45,TELQWAY,5-Nov-21,,,1,1,REALIZADO,2-Dec-21,,0,0,,,11,11,2021,
2021,552055,METRO PONIENTE,MAIP,MAIP,MAIP3,Q3,,5-Nov-21,2021,noviembre,W 44,2°Q,GO 85,260,Ejecutado,,85MHZ HFC 2Q,Diseñado,8-Nov-21,,,,Ejecutado,09-Nov-21,2021,noviembre,W 45,TELQWAY,5-Nov-21,,,1,1,REALIZADO,16-Nov-21,,1,1,MAIP003-02,2,11,11,2021,
2021,552052,METRO ORIENTE,LCON,VITA,VITA12,Q3,,5-Nov-21,2021,noviembre,W 44,2°Q,GO 85,237,Ejecutado,,85MHZ HFC 2Q,Diseñado,8-Nov-21,,,,Ejecutado,09-Nov-21,2021,noviembre,W 45,TELQWAY,5-Nov-21,,,1,1,REALIZADO,12-Nov-21,,0,0,,,11,11,2021,
2021,552062,METRO PONIENTE,MAIP,ECEN,ECEN33,Q1,2N,5-Nov-21,2021,noviembre,W 44,,GO 85,419,Ejecutado,,85MHZ FDPA,Diseñado,9-Nov-21,,,,Ejecutado,12-Nov-21,2021,noviembre,W 45,TELQWAY,5-Nov-21,,,1,1,REALIZADO,17-Nov-21,,0,0,,,11,11,2021,
2021,552053,METRO PONIENTE,LACI,LACI,LACI2,Q1,,5-Nov-21,2021,noviembre,W 44,,GO 85,235,Ejecutado,,85MHZ HFC 2Q,Diseñado,9-Nov-21,,,,Ejecutado,12-Nov-21,2021,noviembre,W 45,TELQWAY,5-Nov-21,,,1,1,REALIZADO,17-Nov-21,,0,0,,,11,11,2021,
2021,552064,METRO PONIENTE,INDE,INDE,INDE7,Q4,,5-Nov-21,2021,noviembre,W 44,,Segmentación,317,Ejecutado,,SEGMENTACION HFC x4,Diseñado,10-Nov-21,,,,Ejecutado,15-Nov-21,2021,noviembre,W 46,TELQWAY,5-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552059,METRO PONIENTE,INDE,COLI,COLI22,Q1,2N,5-Nov-21,2021,noviembre,W 44,,GO 85,70,Ejecutado,,85MHZ FDPA,Diseñado,8-Nov-21,,,,Ejecutado,16-Nov-21,2021,noviembre,W 46,TELQWAY,5-Nov-21,,,1,2,REALIZADO,23-Nov-21,,0,0,,,11,11,2021,
2021,552071,METRO ORIENTE,INDE,PROV,PROV41,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación FD,165,Ejecutado,,Segmentación FDPA 2X2,Diseñado,9-Nov-21,,,,Ejecutado,16-Nov-21,2021,noviembre,W 46,TELQWAY,5-Nov-21,,,1,2,,,,0,0,,,11,11,2021,
2021,552061,METRO PONIENTE,LACI,ELBO,ELBO44,Q1,3N,5-Nov-21,2021,noviembre,W 44,,GO 85,264,Ejecutado,,85MHZ FDPA,Diseñado,8-Nov-21,,,,Ejecutado,17-Nov-21,2021,noviembre,W 46,TELQWAY,5-Nov-21,,,1,2,REALIZADO,19-Nov-21,,0,0,,,11,11,2021,
2021,552058,METRO PONIENTE,INDE,COLI,COLI20,Q1,8N,5-Nov-21,2021,noviembre,W 44,,GO 85,128,Ejecutado,,85MHZ FDPA,Diseñado,8-Nov-21,,,,Ejecutado,22-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,17nov-Suspendido /  No permiten ingreso a Condominio donde se  debe intervenir aunque contábamos con autorización / Se realizará nuevamente gestión  de acceso.,1,3,REALIZADO,24-Nov-21,,0,0,,,11,11,2021,
2021,552056,METRO PONIENTE,INDE,INDE,INDE23,Q2,4N,5-Nov-21,2021,noviembre,W 44,,GO 85,786,Ejecutado,,85MHZ FDPA,Diseñado,8-Nov-21,,,,Ejecutado,22-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,"15nov-Suspendido / Administración de Edificio a trabajar no permite acceso, se gestionara nuevamente para una siguiente Jornada",1,3,REALIZADO,24-Nov-21,,0,0,,,11,11,2021,
2021,552070,METRO SUR ORIENTE,LACI,SJOA,SJOA13,Q2,,5-Nov-21,2021,noviembre,W 44,,Segmentación FD,208,Ejecutado,,Segmentación FDPA 2X2,Diseñado,9-Nov-21,,,,Ejecutado,22-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,3,,,,0,0,,,11,11,2021,
2021,552054,METRO PONIENTE,MAIP,LPRA,LPRA1,Q2,,5-Nov-21,2021,noviembre,W 44,2°Q,GO 85,178,Ejecutado,,85MHZ HFC 2Q,Diseñado,8-Nov-21,,,,Ejecutado,05-Nov-21,2021,noviembre,W 44,TELQWAY,5-Nov-21,,,1,0,REALIZADO,9-Nov-21,,1,2,,,11,11,2021,
2021,552073,METRO PONIENTE,LACI,SMGL,SMGL3,Q1,,5-Nov-21,2021,noviembre,W 44,,Split Node,343,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,8-Nov-21,,,,Ejecutado,24-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,3,,,,0,0,,,11,11,2021,
2021,552057,NORTE,LSER,COQU,COQU117,Q1,4N,5-Nov-21,2021,noviembre,W 44,,GO 85,254,Ejecutado,,85MHZ FDPA,Diseñado,9-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,3,REALIZADO,7-Dec-21,,0,0,,,11,11,2021,
2021,552060,NORTE,LSER,COQU,COQU91,Q1,6N,5-Nov-21,2021,noviembre,W 44,,GO 85,387,Ejecutado,,85MHZ FDPA,Diseñado,9-Nov-21,,,,Ejecutado,26-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,3,REALIZADO,30-Nov-21,,0,0,COQU091-01,1,11,11,2021,
2021,552067,NORTE,ANTO,ANTO,ANTO133,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación,139,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,9-Nov-21,,,,Ejecutado,26-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,3,,,,0,0,ANTO133-01,3,11,11,2021,
2021,552068,NORTE,ANTO,ANTO,ANTO65,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación,121,Ejecutado,,SEGMENTACION HFC x2,Diseñado,9-Nov-21,,,,Ejecutado,27-Nov-21,2021,noviembre,W 47,TELQWAY,5-Nov-21,,,1,4,,,,0,0,,,11,11,2021,
2021,552063,NORTE,IQUI,AHOS,AHOS91,Q1,2N,5-Nov-21,2021,noviembre,W 44,,GO 85,18,Ejecutado,,85MHZ FDPA,Diseñado,8-Nov-21,,,,Ejecutado,29-Nov-21,2021,noviembre,W 48,TELQWAY,5-Nov-21,,,1,4,REALIZADO,2-Dec-21,,0,0,,,11,11,2021,
2021,552069,SUR,CHIL,CHIL,CHIL13,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación,146,Ejecutado,,SEGMENTACION HFC x2,Diseñado,8-Nov-21,,,,Ejecutado,30-Nov-21,2021,noviembre,W 48,TELQWAY,5-Nov-21,,,1,4,,,,0,1,,,11,11,2021,
2021,552066,METRO PONIENTE,MAIP,MAIP,MAIP17,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación,211,Ejecutado,,SEGMENTACION HFC x2,Diseñado,9-Nov-21,,,,Ejecutado,01-Dec-21,2021,diciembre,W 48,TELQWAY,5-Nov-21,,18nov-Vuelta Atrás  / Capo informa problema con tarjeta DCAM 7-25,1,4,,,,0,0,MAIP017-02,2,11,12,2021,
2021,552065,NORTE,ARIC,ARIC,ARIC29,Q1,,5-Nov-21,2021,noviembre,W 44,,Segmentación,184,Ejecutado,,SEGMENTACION HFC x4,Diseñado,8-Nov-21,,,,Ejecutado,15-Dec-21,2021,diciembre,W 50,TELQWAY,5-Nov-21,,"14dic-problemas en nuevo sp 1x8 instalado  no  logra obtener niveles catv en test point de TX , P.I realiza pruebas cambiando sp 1x8, se cambió  boca en combinador para lograr solucionar el inconveniente, sin obtener resultados ya que los niveles  Catv de ARIC_29 Q3 correspondiente al nuevo FW3 Q3   están en rango  0.5 db en el TX, correspondiente a la nueva configuración para este  proyecto",1,6,,,,0,2,,,11,12,2021,
2021,552072,METRO PONIENTE,INDE,SACE,SACE33,Q3,,5-Nov-21,2021,noviembre,W 44,,Split Node,241,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,9-Nov-21,,,,Ejecutado,23-Dec-21,2021,diciembre,W 51,TELQWAY,5-Nov-21,,,1,7,,,,0,0,,,11,12,2021,
2022,552821,NORTE,ANTO,ANTO,ANTO121,Q4,,28-Jan-22,2022,enero,W 4,2°Q,GO 85,188,Ejecutado,,85MHZ HFC 2Q,Diseñado,31-Jan-22,,,,Ejecutado,28-Jan-22,2022,enero,W 4,TELQWAY,28-Jan-22,,,1,0,REALIZADO,1-Feb-22,,0,0,,,1,1,2022,
2021,552025,NORTE,LSER,LSER,LSER128,N1,,28-Oct-21,2021,octubre,W 43,,Segmentación FD,324,Ejecutado,,Segmentación FDPA 2X2,Diseñado,3-Nov-21,,,,Ejecutado,10-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,2,,,,1,4,LSER128-01,2,10,11,2021,
2021,552004,METRO ORIENTE,LCON,LBAR,LBAR1,Q2,,28-Oct-21,2021,octubre,W 43,,GO 85,304,Ejecutado,,85MHZ HFC 2Q,Diseñado,2-Nov-21,,,,Ejecutado,11-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,2,REALIZADO,2-Dec-21,AV LAS CONDES 14742,0,0,,,10,11,2021,
2021,552003,METRO ORIENTE,LCON,LCON,LCON17,Q4,,28-Oct-21,2021,octubre,W 43,,GO 85,277,Ejecutado,,85MHZ HFC 2Q,Diseñado,2-Nov-21,,,,Ejecutado,11-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,2,REALIZADO,7-Dec-21,,0,0,,,10,11,2021,
2021,552012,CENTRO,LAND,RINC,RINC3,N1,1N,28-Oct-21,2021,octubre,W 43,,GO 85,223,Ejecutado,,85MHZ FDPA,Diseñado,3-Nov-21,,,,Ejecutado,11-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,2,REALIZADO,24-Nov-21,,0,0,,,10,11,2021,
2021,552018,CENTRO,VINA,VINA,VINA24,Q1,,28-Oct-21,2021,octubre,W 43,,Segmentación,251,Ejecutado,,SEGMENTACION HFC x2,Diseñado,3-Nov-21,,,,Ejecutado,11-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,2,,,,0,1,,,10,11,2021,
2021,552007,METRO PONIENTE,MAIP,CERR,CERR10,Q2,,28-Oct-21,2021,octubre,W 43,2°Q,GO 85,276,Ejecutado,,85MHZ HFC 2Q,Diseñado,3-Nov-21,,,,Ejecutado,02-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,5-Nov-21,,4,8,,,10,11,2021,
2021,552014,METRO PONIENTE,MAIP,PLOR,PLOR19,N1,1N,28-Oct-21,2021,octubre,W 43,,GO 85,286,Ejecutado,,85MHZ FDPA,Diseñado,3-Nov-21,,,,Ejecutado,12-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,"5-11/ Suspendido, sin acceso a N5 (fogatas en el sector)",1,3,REALIZADO,17-Nov-21,,0,1,,,10,11,2021,
2021,552015,SUR,PMON,PMON,PMON34,N1,1N,28-Oct-21,2021,octubre,W 43,,GO 85,358,Ejecutado,,85MHZ FDPA,Diseñado,3-Nov-21,,,,Ejecutado,12-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,3,REALIZADO,17-Nov-21,,0,0,,,10,11,2021,
2021,552017,METRO SUR ORIENTE,PENA,NUNO,NUNO27,Q1,,28-Oct-21,2021,octubre,W 43,,Segmentación,82,Ejecutado,,SEGMENTACION HFC x4 (DWDM),Diseñado,3-Nov-21,,,,Ejecutado,12-Nov-21,2021,noviembre,W 45,TELQWAY,28-Oct-21,,,1,3,,,,0,1,NUNO027-01,3,10,11,2021,
2021,552024,METRO PONIENTE,MAIP,ECEN,ECEN24,N1,,28-Oct-21,2021,octubre,W 43,,Segmentación FD,280,Ejecutado,,Segmentación FDPA 2X2,Diseñado,2-Nov-21,,,,Ejecutado,15-Nov-21,2021,noviembre,W 46,TELQWAY,28-Oct-21,,,1,3,,,,0,0,ECEN024-02,3,10,11,2021,
2021,552023,METRO PONIENTE,MAIP,ECEN,ECEN23,N1,,28-Oct-21,2021,octubre,W 43,,Segmentación FD,260,Ejecutado,,Segmentación FDPA 2X2,Diseñado,2-Nov-21,,,,Ejecutado,16-Nov-21,2021,noviembre,W 46,TELQWAY,28-Oct-21,,,1,3,,,,0,0,ECEN023-04,3,10,11,2021,
2021,552010,METRO PONIENTE,INDE,LAMP,LAMP20,N2,2N,28-Oct-21,2021,octubre,W 43,,GO 85,274,Ejecutado,,85MHZ FDPA,Diseñado,31-Oct-21,,,,Ejecutado,17-Nov-21,2021,noviembre,W 46,TELQWAY,28-Oct-21,,"5-11/Suspendido, sin acceso a N6 (portón sin guardia)",1,3,REALIZADO,23-Nov-21,,0,0,,,10,11,2021,
2021,552008,METRO PONIENTE,INDE,INDE,INDE6,Q4,,28-Oct-21,2021,octubre,W 43,2°Q,GO 85,208,Ejecutado,,85MHZ HFC 2Q,Diseñado,31-Oct-21,,,,Ejecutado,02-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,23-Nov-21,,0,0,INDE006-02,2,10,11,2021,
2021,552002,METRO PONIENTE,INDE,INDE,INDE7,Q4,,28-Oct-21,2021,octubre,W 43,2°Q,GO 85,317,Ejecutado,,85MHZ HFC 2Q,Diseñado,31-Oct-21,,,,Ejecutado,02-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,12-Nov-21,DAA Rollback,0,0,,,10,11,2021,
2021,552028,METRO ORIENTE,LCON,LCON,LCON46,Q1,,28-Oct-21,2021,octubre,W 43,,Split Node,267,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,3-Nov-21,,,,Ejecutado,19-Nov-21,2021,noviembre,W 46,TELQWAY,28-Oct-21,,,1,4,,,,0,0,LCON046-02,2,10,11,2021,
2021,552009,NORTE,ANTO,ANTO,ANTO41,Q1,,28-Oct-21,2021,octubre,W 43,,GO 85,232,Ejecutado,,85MHZ HFC 2Q,Diseñado,3-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,28-Oct-21,,,1,4,REALIZADO,30-Nov-21,,0,0,,,10,11,2021,
2021,552022,NORTE,ANTO,ANTO,ANTO124,Q1,,28-Oct-21,2021,octubre,W 43,,Segmentación,81,Ejecutado,,SEGMENTACION HFC x2,Diseñado,3-Nov-21,,,,Ejecutado,25-Nov-21,2021,noviembre,W 47,TELQWAY,28-Oct-21,,,1,4,,,,0,0,ANTO124-01,3,10,11,2021,
2021,552013,METRO SUR ORIENTE,LFLO,PALT,PALT107,N1,1N,28-Oct-21,2021,octubre,W 43,,GO 85,373,Ejecutado,,85MHZ FDPA,Diseñado,2-Nov-21,,,,Ejecutado,04-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,8-Nov-21,,0,0,PALT107-03,2,10,11,2021,
2021,552011,METRO PONIENTE,MAIP,PUDA,PUDA53,N1,1N,28-Oct-21,2021,octubre,W 43,,GO 85,120,Ejecutado,,85MHZ FDPA,Diseñado,3-Nov-21,,,,Ejecutado,05-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,2,REALIZADO,11-Nov-21,,0,1,,,10,11,2021,
2021,552027,METRO SUR ORIENTE,LFLO,LFLO,LFLO85,N1,,28-Oct-21,2021,octubre,W 43,,Segmentación FD,517,Ejecutado,,Segmentación FDPA 2X2,Diseñado,2-Nov-21,,,,Ejecutado,06-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,2,,,,0,2,,,10,11,2021,
2021,552016,METRO PONIENTE,INDE,SACE,SACE34,Q2,,28-Oct-21,2021,octubre,W 43,,Segmentación,195,Ejecutado,,SEGMENTACION HFC x4,Diseñado,31-Oct-21,,,,Ejecutado,06-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,2,,,,0,0,,,10,11,2021,
2021,552006,METRO PONIENTE,LACI,LACI,LACI5,Q3,,28-Oct-21,2021,octubre,W 43,2°Q,GO 85,325,Ejecutado,,85MHZ HFC 2Q,Diseñado,31-Oct-21,,,,Ejecutado,02-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,22-Dec-21,BI Pend,0,0,LACI005-04,2,10,11,2021,
2021,552019,CENTRO,VINA,VINA,VINA8,Q1,,28-Oct-21,2021,octubre,W 43,,Segmentación,,Cancelado,29-Oct-21,SEGMENTACION HFC x4,,,,,,Cancelado,,,,W 52,TELQWAY,28-Oct-21,,,31,31,,,,0,1,,,10,99,99,
2021,552021,NORTE,CALA,CALA,CALA57,Q1,,28-Oct-21,2021,octubre,W 43,,Segmentación,136,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,4-Nov-21,,,,Ejecutado,02-Dec-21,2021,diciembre,W 48,TELQWAY,28-Oct-21,,,1,5,,,,0,0,,,10,12,2021,
2021,552026,METRO PONIENTE,MAIP,ECEN,ECEN42,N1,,28-Oct-21,2021,octubre,W 43,,Segmentación FD,71,Ejecutado,,Segmentación FDPA 2X2,Diseñado,3-Nov-21,,,,Ejecutado,06-Dec-21,2021,diciembre,W 49,TELQWAY,28-Oct-21,,18nov-Vuelta Atrás  / Capo informa problema con tarjeta DCAM 7-25,1,6,,,,0,4,,,10,12,2021,
2021,552005,METRO ORIENTE,LCON,LCON,LCON42,Q3,,28-Oct-21,2021,octubre,W 43,2°Q,GO 85,270,Ejecutado,,85MHZ HFC 2Q,Diseñado,2-Nov-21,,,,Ejecutado,02-Nov-21,2021,noviembre,W 44,TELQWAY,28-Oct-21,,,1,1,REALIZADO,22-Dec-21,BI Pend,0,0,LCON042-01,2,10,11,2021,
2021,551972,METRO PONIENTE,MAIP,CERR,CERR10,Q3,,22-Oct-21,2021,octubre,W 42,,GO 85,186,Ejecutado,,85MHZ HFC 2Q,Diseñado,26-Oct-21,,,,Ejecutado,03-Nov-21,2021,noviembre,W 44,TELQWAY,22-Oct-21,,,1,2,REALIZADO,5-Nov-21,,0,0,,,10,11,2021,
2021,551970,METRO PONIENTE,MAIP,ECEN,ECEN2,Q3,,22-Oct-21,2021,octubre,W 42,,GO 85,211,Ejecutado,,85MHZ HFC 2Q,Diseñado,26-Oct-21,,,,Ejecutado,03-Nov-21,2021,noviembre,W 44,TELQWAY,22-Oct-21,,,1,2,REALIZADO,12-Nov-21,,0,0,ECEN002-03,2,10,11,2021,
2021,551969,METRO PONIENTE,MAIP,ECEN,ECEN4,Q3,,22-Oct-21,2021,octubre,W 42,,GO 85,204,Ejecutado,,85MHZ HFC 2Q,Diseñado,26-Oct-21,,,,Ejecutado,29-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,3-Nov-21,,0,0,ECEN004-04,2,10,10,2021,
2021,551976,METRO SUR ORIENTE,LFLO,PALT,PALT34,Q4,,22-Oct-21,2021,octubre,W 42,,Segmentación,238,Ejecutado,,SEGMENTACION HFC x4,Diseñado,26-Oct-21,,,,Ejecutado,19-Nov-21,2021,noviembre,W 46,TELQWAY,22-Oct-21,,"29OCT-Vuelta atrás, problema ruta FO existente.",1,4,,,,0,0,,,10,11,2021,
2021,551973,METRO ORIENTE,PENA,LREI,LREI12,Q2,,22-Oct-21,2021,octubre,W 42,,GO 85,249,Ejecutado,,85MHZ HFC 2Q,Diseñado,25-Oct-21,,,,Ejecutado,29-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,19-Nov-21,,0,0,LREI012-01,3,10,10,2021,
2021,551975,METRO SUR ORIENTE,PENA,NUNO,NUNO15,Q1,,22-Oct-21,2021,octubre,W 42,2°Q,GO 85,124,Ejecutado,,85MHZ HFC 2Q,Diseñado,25-Oct-21,,,,Ejecutado,26-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,17-Nov-21,,0,0,,,10,10,2021,
2021,551974,METRO SUR ORIENTE,PENA,NUNO,NUNO3,Q2,,22-Oct-21,2021,octubre,W 42,2°Q,GO 85,286,Ejecutado,,85MHZ HFC 2Q,Diseñado,25-Oct-21,,,,Ejecutado,26-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,11-Nov-21,,0,0,,,10,10,2021,
2021,551967,METRO SUR ORIENTE,LFLO,PALT,PALT32,Q4,,22-Oct-21,2021,octubre,W 42,,GO 85,204,Ejecutado,,85MHZ HFC 2Q,Diseñado,25-Oct-21,,,,Ejecutado,29-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,9-Nov-21,,0,0,PALT032-03,2,10,10,2021,
2021,551968,METRO SUR ORIENTE,LFLO,PALT,PALT34,Q4,,22-Oct-21,2021,octubre,W 42,2°Q,GO 85,238,Ejecutado,,85MHZ HFC 2Q,Diseñado,25-Oct-21,,,,Ejecutado,25-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,REALIZADO,26-Oct-21,,0,0,,,10,10,2021,
2021,551977,METRO PONIENTE,MAIP,PLOR,PLOR5,N1,,22-Oct-21,2021,octubre,W 42,,Segmentación FD,371,Ejecutado,,Segmentación FDPA 2X2,Diseñado,26-Oct-21,,,,Ejecutado,29-Oct-21,2021,octubre,W 43,TELQWAY,22-Oct-21,,,1,1,,,,1,8,,,10,10,2021,
